,media_investments,kpi_forecast,increase_to_basic_level,kpi_increase_per_step_of_investment
89,89.00000099999998,62.056586731545195,7.056586731544904,0.07928749047480241
90,90.00000099999998,62.097035820635476,7.097035820635185,0.07885595268643593
91,91.00000099999998,62.13671306852217,7.136713068521878,0.0784254174735875
92,92.00000099999998,62.17563550356265,7.175635503562361,0.07799603723441659
93,93.00000099999998,62.21381980240617,7.2138198024058795,0.07756795403051533
94,94.00000099999998,62.25128229189057,7.251282291890277,0.07714130015690403
95,95.00000099999998,62.288038951521905,7.288038951521614,0.07671619868216227
96,96.00000099999998,62.32410541647028,7.32410541646999,0.07629276396017945
97,97.00000099999998,62.359496981020605,7.359496981020314,0.07587110211494034
98,98.00000099999998,62.39422860242243,7.394228602422139,0.07545131149970233
99,99.00000099999998,62.42831490508803,7.428314905087738,0.07503348313186117
100,100.00000099999998,62.46177018509208,7.461770185091787,0.07461770110474086
101,101.00000099999998,62.49460841493069,7.494608414930397,0.07420404297748867
102,102.00000099999998,62.526843248501365,7.5268432485010734,0.07379258014420093
103,103.00000099999998,62.55848802626884,7.558488026268549,0.07338337818335118
104,104.00000099999998,62.58955578058505,7.58955578058476,0.072976497188541
105,105.00000099999998,62.62005924113455,7.620059241134257,0.0725719920815454
106,106.00000099999998,62.65001084047935,7.650010840479055,0.07216991290857683
107,107.00000099999998,62.67942271967961,7.679422719679316,0.07177030512064497
108,108.00000099999998,62.70830673396907,7.708306733968776,0.07137320983884785
109,109.00000099999998,62.736674458466084,7.736674458465792,0.0709786641053865
110,110.00000099999998,62.764537193903145,7.764537193902854,0.07058670112105594
111,111.00000099999998,62.79190597235952,7.791905972359231,0.07019735046992687
112,112.00000099999998,62.818791562983286,7.8187915629829945,0.06981063833189605
113,113.00000099999998,62.845204477690444,7.845204477690153,0.06942658768374838
114,114.00000099999998,62.871154976830326,7.871154976830034,0.0690452184893405
115,115.00000099999998,62.89665307480756,7.8966530748072685,0.06866654787948454
116,116.00000099999998,62.92170854565211,7.921708545651818,0.06829059032207956
117,117.00000099999998,62.946330928529875,7.946330928529584,0.06791735778301049
118,118.00000099999998,62.97052953318742,7.9705295331871255,0.06754685987830734
119,119.00000099999998,62.99431344532499,7.9943134453247,0.06717910401803022
120,120.00000099999998,63.01769153189304,8.017691531892751,0.06681409554232214
121,121.00000099999998,63.04067244630802,8.040672446307731,0.06645183785004871
122,122.00000099999998,63.06326463358392,8.063264633583628,0.06609233252042047
123,123.00000099999998,63.08547633537651,8.085476335376221,0.0657355794279727
124,124.00000099999998,63.10731559493802,8.107315594937731,0.06538157685125931
125,125.00000099999998,63.12879026198006,8.128790261979766,0.06503032157559557
126,126.00000099999998,63.14990799744348,8.149907997443187,0.06468180899016968
127,127.00000099999998,63.17067627817387,8.17067627817358,0.06433603317982321
128,128.000001,63.191102401502036,8.191102401501745,0.06399298701178717
129,129.00000099999997,63.21119348972883,8.211193489728537,0.06365266221764246
130,130.00000099999997,63.2309564945143,8.230956494514011,0.06331504947076126
131,131.00000099999997,63.25039820117115,8.25039820117086,0.06298013845947117
132,132.00000099999997,63.269525232862705,8.269525232862414,0.06264791795617043
133,133.00000099999997,63.288344054706045,8.288344054705753,0.062318375882611875
134,134.00000099999997,63.30686097778084,8.306860977780552,0.06199149937156011
135,135.00000099999997,63.32508216304476,8.32508216304447,0.06166727482501628
136,136.00000099999997,63.3430136251563,8.343013625156011,0.06134568796919357
137,137.00000099999997,63.360661236206354,8.360661236206063,0.06102672390641855
138,138.00000099999997,63.378030729359395,8.378030729359104,0.060710367164121294
139,139.00000099999997,63.39512770240582,8.395127702405532,0.06039660174107145
140,140.00000099999997,63.41195762122658,8.411957621226286,0.06008541115100626
141,141.00000099999997,63.42852582317167,8.428525823171377,0.059776778463791494
142,142.00000099999997,63.444837520353886,8.444837520353595,0.05947068634424585
143,143.00000099999997,63.46089780285932,8.46089780285903,0.05916711708875465
144,144.00000099999997,63.47671164187629,8.476711641876001,0.05886605265979132
145,145.00000099999997,63.49228389274408,8.492283892743785,0.05856747471845732
146,146.00000099999997,63.50761929792326,8.507619297922972,0.058271364655148004
147,147.00000099999997,63.52272248988921,8.52272248988892,0.05797770361844366
148,148.00000099999997,63.5375979939503,8.537597993950008,0.0576864725423212
149,149.00000099999997,63.55225023099254,8.55225023099225,0.05739765217177584
150,150.00000099999997,63.566683520152345,8.566683520152054,0.05711122308693888
151,151.00000099999997,63.58090208141884,8.58090208141855,0.05682716572577077
152,152.00000099999997,63.594910038167576,8.594910038167285,0.05654546040540675
153,153.00000099999997,63.60871141962712,8.608711419626829,0.05626608734222708
154,154.00000099999997,63.622310163280176,8.622310163279884,0.055989026670719866
155,155.00000099999997,63.635710117200794,8.635710117200503,0.055714258461201586
156,156.00000099999997,63.64891504232925,8.648915042328959,0.055441762736456394
157,157.00000099999997,63.66192861468614,8.661928614685849,0.055171519487352425
158,158.00000099999997,63.67475442752725,8.674754427526956,0.054903508687490186
159,159.00000099999997,63.687395993440575,8.687395993440283,0.054637710306934435
160,160.00000099999997,63.69985674638718,8.699856746386885,0.05437410432507989
161,161.00000099999997,63.712140043687086,8.712140043686794,0.054112670742696434
162,162.00000099999997,63.72424916795193,8.72424916795164,0.05385338959319909
163,163.00000099999997,63.736187328965414,8.736187328965123,0.053596240953183334
164,164.00000099999997,63.7479576655133,8.747957665513006,0.05334120495226709
165,165.00000099999997,63.759563247163975,8.759563247163683,0.05308826178227529
166,166.00000099999997,63.77100707600117,8.771007076000878,0.05283739170580414
167,167.00000099999997,63.78229208830987,8.782292088309582,0.05258857506419765
168,168.00000099999997,63.79342115621688,8.793421156216588,0.05234179228496903
169,169.00000099999997,63.80439708928714,8.804397089286851,0.05209702388869721
170,170.00000099999997,63.815222636077074,8.815222636076783,0.05185425049542667
171,171.00000099999997,63.825900485646095,8.825900485645803,0.05161345283059855
172,172.00000099999997,63.836433269027445,8.836433269027154,0.05137461173053805
173,173.00000099999997,63.84682356065947,8.846823560659182,0.05113770814752298
174,174.00000099999997,63.85707387977844,8.857073879778149,0.05090272315445648
175,175.00000099999997,63.86718669177391,8.867186691773618,0.05066963794916561
176,176.00000099999997,63.877164409507785,8.877164409507493,0.05043843385834694
177,177.00000099999997,63.88700939459796,8.88700939459767,0.05020909234117841
178,178.00000099999997,63.8967239586676,8.896723958667309,0.049981594992616375
179,179.00000099999997,63.906310364561016,8.906310364560724,0.04975592354639554
180,180.00000099999997,63.91577082752704,8.91577082752675,0.04953205987774829
181,181.00000099999997,63.92510751637081,8.925107516370517,0.04930998600585929
182,182.00000099999997,63.934322554574834,8.934322554574543,0.04908968409607066
183,183.00000099999997,63.94341802139029,8.943418021390002,0.04887113646185173
184,184.00000099999997,63.95239595289925,8.95239595289896,0.04865432556654694
185,185.00000099999997,63.96125834304872,8.961258343048428,0.04843923402491457
186,186.00000099999997,63.9700071446573,8.97000714465701,0.048225844604468646
187,187.00000099999997,63.97864427039525,8.978644270394959,0.0480141402266354
188,188.00000099999997,63.98717159373854,8.987171593738246,0.04780410396773481
189,189.00000099999997,63.99559094989791,8.995590949897618,0.04759571905979842
190,190.00000099999997,64.00390413672335,9.003904136723058,0.04738896889123206
191,191.00000099999997,64.01211291558491,9.012112915584616,0.04718383700733393
192,192.00000099999997,64.02021901223023,9.020219012229937,0.04698030711067516
193,193.00000099999997,64.02822411761994,9.02822411761965,0.04677836306135383
194,194.00000099999997,64.0361298887409,9.03612988874061,0.04657798887712693
195,195.00000099999997,64.04393794939838,9.043937949398092,0.046379168733430384
196,196.00000099999997,64.0516498909877,9.051649890987413,0.046181886963293506
197,197.00000099999997,64.0592672732457,9.059267273245403,0.045986128057153686
198,198.00000099999997,64.06679162498273,9.066791624982436,0.04579187666257859
199,199.00000099999997,64.0742244447958,9.074224444795512,0.045599117583901484
200,200.00000099999997,64.08156720176332,9.08156720176303,0.04540783578177597
